strap,transaction_date,sales_cd,sales_cd_dscr,price
R0002279,1975-04-04,U,unqualified,36000
R0002279,1983-03-25,U,unqualified,30000
R0002279,2001-11-02,Q,qualified,525000
R0002283,1984-07-03,Q,qualified,146000
R0002283,1996-09-03,Q,qualified,315000
R0002283,2017-09-21,Q,qualified,1257800
R0002284,1973-05-04,U,unqualified,13000
R0002284,2009-06-28,Q,qualified,364500
R0002291,2001-12-24,Q,qualified,953200
R0002291,2006-12-11,Q,qualified,1215000
R0002294,1972-08-28,U,unqualified,25000
R0002301,1984-08-13,U,unqualified,37500
R0002301,1990-11-14,U,unqualified,202000
R0002301,2004-12-14,U,unqualified,710000
R0002301,2017-10-18,U,unqualified,1790000
R0002301,2021-04-30,Q,qualified,2122500
R0002301,2023-06-02,Q,qualified,2475000
R0002303,1974-01-10,Q,qualified,27200
R0002303,1976-11-04,U,unqualified,50000
R0002303,1994-04-01,Q,qualified,259000
R0002305,2013-05-02,U,unqualified,733200
R0002306,1996-01-31,U,unqualified,240000
R0002306,2000-04-17,U,unqualified,395000
R0002306,2011-06-20,U,unqualified,599000
R0002309,1975-07-15,Q,qualified,30000
R0002309,2018-02-27,Q,qualified,901000
R0002316,1989-06-28,U,unqualified,142000
R0002316,2007-03-23,U,unqualified,1055000
R0002316,2009-08-21,U,unqualified,1925000
R0002316,2012-03-30,Q,qualified,1980000
R0002321,1965-08-09,U,unqualified,269500
R0002321,2012-12-13,U,unqualified,705000
R0002343,2015-06-29,Q,qualified,880700
R0002345,1997-08-06,U,unqualified,275000
R0002345,1999-01-28,U,unqualified,315000
R0002345,2021-05-14,U,unqualified,1770000
R0002349,1980-03-07,Q,qualified,55000
R0002349,1983-05-05,Q,qualified,68000
R0002355,1981-08-24,Q,qualified,215000
R0002355,1984-06-07,Q,qualified,237500
R0002355,1992-06-12,Q,qualified,320000
R0002361,1995-12-08,U,unqualified,130000
R0002367,1994-03-08,U,unqualified,420000
R0002368,1975-01-16,U,unqualified,34500
R0002373,1991-05-07,U,unqualified,111000
R0002373,1992-11-02,Q,qualified,157500
R0002373,1993-12-21,Q,qualified,183000
R0002373,1998-05-01,U,unqualified,225000
R0002373,2002-05-24,Q,qualified,449000
R0002373,2005-04-15,Q,qualified,497500
R0002373,2010-08-18,Q,qualified,530000
R0002373,2013-08-14,Q,qualified,560000
R0002373,2015-07-10,Q,qualified,700000
R0002378,1999-02-10,U,unqualified,275000
R0002378,1999-07-13,Q,qualified,579000
R0002378,2007-07-20,Q,qualified,925000
R0002378,2010-06-11,Q,qualified,783500
R0002381,1981-05-28,U,unqualified,75000
R0002381,1998-05-04,Q,qualified,215000
R0002381,2012-04-23,Q,qualified,459000
R0002384,2000-11-17,Q,qualified,468000
R0002385,1993-10-07,Q,qualified,235500
R0002385,2007-01-26,Q,qualified,569000
R0002390,1971-08-19,Q,qualified,24500
R0002390,1992-04-16,U,unqualified,161500
R0002390,1995-12-11,U,unqualified,246700
R0002390,2014-11-14,Q,qualified,789600
R0002390,2022-06-24,Q,qualified,1860000
R0002393,1995-07-10,U,unqualified,328000
R0002393,2018-03-12,Q,qualified,1535000
R0002394,1974-07-16,Q,qualified,20000
R0002400,1995-11-30,Q,qualified,350000
R0002402,1984-08-28,U,unqualified,130000
R0002402,1987-06-23,Q,qualified,163000
R0002402,2008-05-09,Q,qualified,862000
R0002402,2012-01-31,Q,qualified,774600
R0002402,2014-06-04,Q,qualified,915000
R0002404,1984-06-08,Q,qualified,85000
R0002404,1991-09-30,Q,qualified,155000
R0002404,1992-12-15,Q,qualified,225000
R0002404,2003-07-07,U,unqualified,499000
R0002404,2005-07-08,Q,qualified,680000
R0002415,1964-08-04,U,unqualified,170500
R0002415,1994-05-11,Q,qualified,410000
R0002415,1997-09-29,Q,qualified,639000
R0002415,2003-12-19,U,unqualified,821300
R0002415,2006-03-14,U,unqualified,1995000
R0002415,2021-04-12,Q,qualified,3995000
R0002415,2023-04-17,Q,qualified,3750000
R0002416,2015-06-19,U,unqualified,600000
R0002425,1979-06-12,U,unqualified,128000
R0002437,1975-08-12,Q,qualified,33000
R0002437,1988-06-21,U,unqualified,87000
R0002437,1989-06-09,Q,qualified,147200
R0002440,1975-08-12,U,unqualified,42500
R0002440,1998-06-17,Q,qualified,523500
R0002446,1996-12-18,U,unqualified,272500
R0002446,2001-01-31,Q,qualified,699000
R0002446,2005-08-01,Q,qualified,729000
R0002446,2012-04-06,U,unqualified,780000
R0002447,1982-09-02,Q,qualified,105000
R0002447,1984-08-01,Q,qualified,119600
R0002447,1999-08-10,Q,qualified,376000
R0002447,2006-11-30,U,unqualified,649000
R0002449,2012-03-20,U,unqualified,1220000
R0002450,1973-09-11,U,unqualified,47500
R0002451,1971-05-10,U,unqualified,38000
R0002455,1999-10-20,Q,qualified,270000
R0002458,1977-04-26,U,unqualified,52000
R0002458,1995-04-21,Q,qualified,280000
R0002458,2023-03-23,Q,qualified,2225000
R0002475,2015-08-11,U,unqualified,1200000
R0002475,2018-04-04,Q,qualified,2200000
R0002480,1976-07-02,U,unqualified,45000
R0002481,2005-06-07,U,unqualified,650000
R0002481,2010-11-15,Q,qualified,2785000
R0002481,2018-10-12,Q,qualified,4800000
R0002484,1990-09-24,U,unqualified,150000
R0002484,1992-12-21,U,unqualified,239900
R0002484,1999-11-02,U,unqualified,332300
R0002484,2004-06-09,U,unqualified,575000
R0002484,2005-04-18,U,unqualified,595000
R0002484,2013-06-14,U,unqualified,795000
R0002484,2017-09-26,U,unqualified,996000
R0002484,2022-05-17,U,unqualified,1365000
R0002493,1975-09-04,Q,qualified,45500
R0002493,1977-03-22,Q,qualified,59000
R0002493,2008-07-31,Q,qualified,479900
R0002497,1996-03-22,Q,qualified,310000
R0002497,1997-11-06,Q,qualified,315000
R0002497,1998-12-17,Q,qualified,351500
R0002497,2019-03-19,Q,qualified,1220000
R0002502,1979-09-07,Q,qualified,85500
R0002502,2001-04-04,U,unqualified,380000
R0002502,2004-09-09,U,unqualified,355000
R0002502,2005-05-20,U,unqualified,460000
R0002505,1976-09-01,U,unqualified,30200
R0002505,1990-05-11,Q,qualified,137700
R0002505,1998-05-26,Q,qualified,295000
R0002505,2005-05-10,Q,qualified,730000
R0002514,2003-08-01,Q,qualified,871500
R0002514,1950-06-15,P,pending qualification,100
R0002523,1991-10-31,U,unqualified,349000
R0002523,1994-08-16,U,unqualified,465000
R0002523,2021-07-21,Q,qualified,4000000
R0002527,1996-04-09,Q,qualified,440000
R0002527,1999-01-20,Q,qualified,530000
R0002532,1977-10-07,U,unqualified,65000
R0002532,1988-07-14,U,unqualified,250000
R0002532,2000-01-12,U,unqualified,542500
R0002532,2014-08-08,U,unqualified,1365000
R0002538,1981-09-16,Q,qualified,210000
R0002538,1982-11-24,Q,qualified,235000
R0002538,1988-01-08,Q,qualified,280000
R0002538,1990-08-16,Q,qualified,315000
R0002544,1987-04-27,U,unqualified,87500
R0002544,1990-09-19,Q,qualified,242000
R0002544,1991-06-03,Q,qualified,299000
R0002544,1998-06-17,Q,qualified,550000
R0002546,1977-07-15,Q,qualified,20000
R0002546,1977-12-19,U,unqualified,105000
R0002557,1986-09-18,Q,qualified,115000
R0002560,1994-07-11,U,unqualified,259900
R0002560,1997-05-08,U,unqualified,260000
R0002564,2000-10-02,Q,qualified,558900
R0002565,1991-01-03,U,unqualified,212000
R0002565,1992-11-09,U,unqualified,288000
R0002565,1998-05-08,Q,qualified,495000
R0002565,2001-06-01,Q,qualified,725000
R0002565,2010-06-24,U,unqualified,732400
R0002567,1986-08-11,U,unqualified,72500
R0002567,2006-08-14,Q,qualified,712000
R0002573,1982-09-13,Q,qualified,85500
R0002573,1983-05-19,Q,qualified,85500
R0002573,1995-02-27,U,unqualified,83000
R0002573,1998-04-13,U,unqualified,159200
R0002574,1977-04-04,Q,qualified,73900
R0002574,2018-08-24,Q,qualified,1575000
R0002574,2021-03-29,Q,qualified,1590000
R0002577,1989-06-06,U,unqualified,155000
R0002577,1992-01-02,Q,qualified,107500
R0002581,1995-11-22,U,unqualified,15000
R0002581,2017-09-22,U,unqualified,1725000
R0002581,2022-10-26,Q,qualified,3000000
R0002582,2014-12-04,U,unqualified,1300000
R0002583,1985-12-17,Q,qualified,90000
R0002591,1992-09-01,U,unqualified,250000
R0002591,1997-05-20,U,unqualified,410000
R0002591,2004-06-30,U,unqualified,660000
R0002591,2008-03-10,U,unqualified,760000
R0002599,1996-10-11,Q,qualified,355000
R0002599,2016-08-04,Q,qualified,1092500
R0002599,2022-08-29,Q,qualified,1987000
R0002601,1972-07-12,U,unqualified,35000
R0002607,1996-01-04,Q,qualified,300000
R0002607,1996-03-26,Q,qualified,371000
R0002608,1988-12-01,Q,qualified,129000
R0002608,1994-10-04,Q,qualified,260000
R0002608,1998-12-17,Q,qualified,299000
R0002610,1977-10-05,U,unqualified,72000
R0002610,1981-10-23,U,unqualified,120000
R0002610,1985-08-16,U,unqualified,135000
R0002610,2005-08-11,Q,qualified,550000
R0002611,1995-10-03,U,unqualified,182000
R0002611,1996-11-06,Q,qualified,240000
R0002614,1984-05-04,Q,qualified,95000
R0002614,1997-09-30,Q,qualified,275000
R0002616,1987-11-06,U,unqualified,157000
R0002616,1992-06-04,U,unqualified,391500
R0002616,1997-11-03,Q,qualified,695000
R0002616,2023-09-29,Q,qualified,2481000
R0002622,1994-06-03,U,unqualified,300000
R0002624,1988-08-31,Q,qualified,166800
R0002626,1988-08-23,U,unqualified,164900
R0002626,2002-06-27,U,unqualified,525000
R0002626,2004-06-17,U,unqualified,740000
R0002626,2013-08-23,U,unqualified,800000
R0002627,1977-03-23,Q,qualified,83000
R0002627,1999-07-01,Q,qualified,633600
R0002628,1997-02-13,Q,qualified,261500
R0002628,1998-06-02,Q,qualified,266100
R0002628,2004-02-27,Q,qualified,625000
R0002629,2000-05-30,Q,qualified,437500
R0002629,2002-07-25,Q,qualified,880000
R0002631,1991-06-07,Q,qualified,202500
R0002631,1995-12-01,Q,qualified,292000
R0002637,1973-06-29,U,unqualified,51500
R0002637,1986-12-05,Q,qualified,170000
R0002637,2004-10-01,U,unqualified,562500
R0002654,2003-11-19,Q,qualified,440000
R0002654,2004-05-26,Q,qualified,500000
R0002654,2014-06-30,Q,qualified,1550000
R0002655,1978-03-07,U,unqualified,195000
R0002655,1998-06-16,U,unqualified,750000
R0002655,2011-07-25,U,unqualified,2400000
R0002669,1984-07-02,U,unqualified,120000
R0002669,1984-07-18,Q,qualified,97500
R0002669,1990-05-31,Q,qualified,108000
R0002669,1994-01-14,Q,qualified,198000
R0002671,1984-07-02,U,unqualified,120000
R0002671,1990-08-31,Q,qualified,94000
R0002671,2008-07-01,Q,qualified,402500
R0002671,2014-11-10,Q,qualified,461200
R0002671,2024-04-04,Q,qualified,990000
R0002673,1999-06-30,U,unqualified,194500
R0002673,1999-06-30,P,pending qualification,194500
R0002673,1999-06-30,P,pending qualification,194500
R0002673,2001-03-20,Q,qualified,462500
R0002674,1985-05-08,U,unqualified,295000
R0002674,1987-06-17,U,unqualified,300000
R0002674,1994-03-24,U,unqualified,546000
R0002674,2004-07-29,U,unqualified,1210000
R0002674,2005-06-30,U,unqualified,1223000
R0002674,2008-06-20,Q,qualified,2205000
R0002676,1980-06-05,U,unqualified,87500
R0002678,2005-01-27,U,unqualified,520000
R0002678,2020-09-25,Q,qualified,3250000
R0002679,1980-06-02,U,unqualified,61500
R0002679,1982-09-29,U,unqualified,9600
R0002679,1992-10-12,U,unqualified,136000
R0002679,2012-11-13,Q,qualified,855000
R0002680,1995-09-12,Q,qualified,190000
R0002680,1998-12-07,Q,qualified,237500
R0002680,2004-08-03,Q,qualified,440000
R0002681,1996-06-03,U,unqualified,113000
R0002681,1997-12-23,U,unqualified,2000
R0002682,2010-05-06,U,unqualified,872000
R0002682,2012-02-15,U,unqualified,1150000
R0002688,2007-05-03,U,unqualified,310000
R0002688,2008-12-23,U,unqualified,815000
R0002688,2012-05-31,U,unqualified,969900
R0002688,2019-04-19,Q,qualified,2100000
R0002689,1977-04-07,U,unqualified,47000
R0002689,1988-02-04,U,unqualified,20000
R0002689,1993-12-28,U,unqualified,217500
R0002689,2000-03-31,U,unqualified,338000
R0002689,2004-03-17,U,unqualified,798000
R0002689,2021-02-10,Q,qualified,1965000
R0002692,2013-02-28,U,unqualified,562000
R0002692,2020-07-21,Q,qualified,2365000
R0002696,2004-01-15,Q,qualified,590000
R0002696,2005-01-26,Q,qualified,730000
R0002698,2016-01-05,Q,qualified,2000000
R0002701,1969-01-09,Q,qualified,24000
R0002701,2000-09-01,U,unqualified,390000
R0002701,2001-06-11,U,unqualified,495000
R0002701,2002-05-24,U,unqualified,525000
R0002701,2003-08-07,U,unqualified,1505000
R0002701,2010-07-16,Q,qualified,1300000
R0002701,2012-03-21,Q,qualified,1365000
R0002701,2017-10-20,Q,qualified,2899000
R0002702,1983-07-29,U,unqualified,5000
R0002702,1986-04-23,Q,qualified,129500
R0002702,1989-09-29,U,unqualified,141300
R0002702,2014-04-29,Q,qualified,572500
R0002706,1980-09-22,Q,qualified,76500
R0002706,1989-05-11,U,unqualified,89500
R0002706,1990-08-31,U,unqualified,90000
R0002706,2012-04-23,Q,qualified,785000
R0002706,2021-04-30,Q,qualified,1650000
R0002709,1978-11-02,Q,qualified,171900
R0002716,1998-07-30,Q,qualified,485000
R0002716,2000-03-22,Q,qualified,670000
R0002718,1991-12-03,U,unqualified,87500
R0002718,1992-12-14,Q,qualified,255000
R0002718,2007-06-19,Q,qualified,650000
R0002718,2014-09-25,U,unqualified,64000
R0002718,2024-01-31,Q,qualified,1571500
R0002719,1989-07-18,Q,qualified,142000
R0002719,1990-11-15,Q,qualified,167000
R0002720,1976-03-17,Q,qualified,37000
R0002720,1976-03-19,U,unqualified,43500
R0002720,2004-12-28,U,unqualified,300000
R0002722,1975-03-16,U,unqualified,31900
R0002722,2018-05-21,U,unqualified,566700
R0002724,1987-05-29,Q,qualified,125000
R0002724,2012-03-06,U,unqualified,455000
R0002724,2012-08-30,U,unqualified,585000
R0002724,2021-10-29,Q,qualified,1431000
R0002725,1978-08-09,Q,qualified,120000
R0002725,1989-05-25,Q,qualified,165000
R0002726,1992-03-13,U,unqualified,147500
R0002726,1993-03-29,Q,qualified,285000
R0002726,2005-07-28,Q,qualified,725000
R0002726,2008-09-30,Q,qualified,895900
R0002738,1997-05-09,U,unqualified,225000
R0002738,1998-08-17,Q,qualified,465000
R0002738,2003-08-13,Q,qualified,715000
R0002738,2010-06-25,U,unqualified,777500
R0002738,2019-08-29,Q,qualified,1725000
R0002749,1989-11-16,Q,qualified,150000
R0002752,1975-01-21,Q,qualified,52000
R0002752,1995-03-27,Q,qualified,373700
R0002752,1997-04-01,Q,qualified,410000
R0002754,2018-03-20,U,unqualified,730000
R0002754,2021-05-18,Q,qualified,820000
R0002757,1982-08-03,Q,qualified,137500
R0002757,1986-07-10,Q,qualified,130800
R0002757,1990-06-06,Q,qualified,164900
R0002759,1974-12-03,U,unqualified,16000
R0002759,2019-10-15,Q,qualified,832000
R0002766,1997-08-04,Q,qualified,250000
R0002766,1998-04-14,Q,qualified,270000
R0002766,2003-08-04,Q,qualified,404000
R0002766,2013-09-16,U,unqualified,500000
R0002766,2023-11-03,Q,qualified,1400000
R0002767,1979-03-05,U,unqualified,138000
R0002767,2012-07-06,Q,qualified,920000
R0002767,2022-03-11,Q,qualified,1900000
R0002771,1978-08-21,U,unqualified,103000
R0002771,2002-03-06,U,unqualified,665000
R0002771,2005-10-14,U,unqualified,725000
R0002780,1976-05-19,Q,qualified,37000
R0002780,1978-09-07,Q,qualified,58000
R0002780,1984-05-17,Q,qualified,76900
R0002780,1986-04-17,Q,qualified,90000
R0002787,1977-05-27,Q,qualified,44300
R0002787,1978-05-31,Q,qualified,60000
R0002787,1986-10-02,Q,qualified,106100
R0002787,1989-12-12,Q,qualified,111300
R0002787,2005-12-15,Q,qualified,540000
R0002787,2008-09-23,U,unqualified,556900
R0002790,1976-01-12,Q,qualified,52000
R0002790,1983-09-02,Q,qualified,108000
R0002790,2005-11-01,Q,qualified,560000
R0002790,2007-02-09,U,unqualified,591000
R0002790,2019-10-01,U,unqualified,862000
R0002790,2020-12-23,Q,qualified,1425000
R0002790,2022-06-14,Q,qualified,1900000
R0002794,1996-05-22,Q,qualified,239000
R0002794,1998-03-04,Q,qualified,240400
R0002794,2010-12-10,Q,qualified,469800
R0002794,2017-08-22,Q,qualified,700000
R0002794,2021-05-20,Q,qualified,1050000
R0002796,1977-06-03,U,unqualified,47500
R0002796,1987-08-04,U,unqualified,113000
R0002796,1991-02-15,Q,qualified,170000
R0002796,1993-09-30,Q,qualified,275000
R0002796,2008-10-29,U,unqualified,905000
R0002796,2014-07-31,U,unqualified,1124000
R0002800,1961-07-14,U,unqualified,25000
R0002800,1997-01-21,U,unqualified,590000
R0002800,2014-01-31,Q,qualified,2180000
R0002804,1997-12-30,Q,qualified,250000
R0002804,1999-05-10,Q,qualified,270000
R0002805,2005-06-03,U,unqualified,389900
R0002808,2014-11-21,U,unqualified,489400
R0002808,2020-09-11,Q,qualified,1220000
R0002809,2005-12-15,U,unqualified,430000
R0002809,2010-08-17,Q,qualified,920000
R0002814,1974-03-05,Q,qualified,26000
R0002814,1998-01-29,Q,qualified,400000
R0002816,1992-04-27,U,unqualified,210000
R0002816,1994-11-21,Q,qualified,499000
R0002816,1996-12-16,Q,qualified,467500
R0002817,1980-08-05,U,unqualified,140000
R0002817,2005-03-30,U,unqualified,8100000
R0002817,2006-11-29,U,unqualified,1014700
R0002820,1977-12-16,U,unqualified,118000
R0002820,1988-10-17,Q,qualified,180000
R0002821,1981-09-03,Q,qualified,118000
R0002821,1987-06-29,Q,qualified,115000
R0002821,2004-08-11,Q,qualified,530000
R0002821,2004-08-11,P,pending qualification,530000
R0002823,2021-09-17,Q,qualified,1301000
R0002829,1964-10-27,U,unqualified,187000
R0002829,1985-03-14,U,unqualified,170000
R0002829,1988-09-06,Q,qualified,220000
R0002830,1977-01-17,U,unqualified,20000
R0002830,1985-11-19,Q,qualified,60000
R0002830,1997-05-01,Q,qualified,375000
R0002834,1971-07-02,U,unqualified,15000
R0002835,1973-04-27,Q,qualified,24000
R0002838,2001-03-07,U,unqualified,404500
R0002838,2005-07-22,U,unqualified,785000
R0002846,1994-01-06,Q,qualified,222000
R0002850,1986-02-03,U,unqualified,92800
R0002850,1986-03-03,U,unqualified,107000
R0002856,1991-08-15,Q,qualified,92500
R0002856,1999-02-09,Q,qualified,184500
R0002856,2016-10-03,Q,qualified,749000
R0002857,1996-09-17,Q,qualified,465000
R0002857,2006-12-27,Q,qualified,803500
R0002859,1988-08-16,Q,qualified,97500
R0002859,1992-06-02,Q,qualified,149900
R0002859,1995-04-10,Q,qualified,197500
R0002859,1999-06-01,Q,qualified,249900
R0002859,2003-12-19,Q,qualified,379000
R0002859,2006-04-14,Q,qualified,474500
R0002859,2010-04-29,Q,qualified,458200
R0002860,1980-03-28,U,unqualified,137000
R0002860,1983-06-29,U,unqualified,163000
R0002860,2000-03-02,U,unqualified,760000
R0002861,1988-09-02,U,unqualified,265000
R0002861,1997-11-12,U,unqualified,670000
R0002861,1998-08-13,U,unqualified,780000
R0002861,2006-01-20,Q,qualified,1109000
R0002864,1975-10-27,Q,qualified,66500
R0002874,1987-04-17,Q,qualified,92500
R0002874,1988-08-22,Q,qualified,102200
R0002874,1990-11-07,Q,qualified,107000
R0002878,2013-04-18,Q,qualified,967600
R0002886,1996-10-16,U,unqualified,178000
R0002886,2002-06-13,Q,qualified,639000
R0002894,1997-09-05,U,unqualified,270000
R0002896,1993-10-20,Q,qualified,235000
R0002896,1998-09-25,U,unqualified,305000
R0002896,2000-05-30,U,unqualified,539000
R0002896,2004-06-18,Q,qualified,590000
R0002896,2007-11-30,Q,qualified,675000
R0002897,1976-06-03,U,unqualified,65000
R0002897,2007-02-16,U,unqualified,925000
R0002897,2012-10-31,Q,qualified,1400000
R0002897,2021-05-18,Q,qualified,2870000
R0002899,2016-05-27,Q,qualified,1500000
R0002902,1987-08-10,U,unqualified,145000
R0002902,2001-11-21,U,unqualified,465000
R0002902,2005-12-15,U,unqualified,615000
R0002902,2011-10-04,Q,qualified,1440000
R0002905,1979-10-10,Q,qualified,150000
R0002905,1981-08-17,Q,qualified,172500
R0002905,1984-10-12,Q,qualified,215000
R0002905,2014-09-26,Q,qualified,1026000
R0002906,1984-09-19,U,unqualified,140000
R0002906,1989-02-07,U,unqualified,250000
R0002906,1992-05-04,Q,qualified,380000
R0002906,1994-08-22,Q,qualified,545000
R0002916,1979-04-18,Q,qualified,120000
R0002916,1979-08-20,Q,qualified,115000
R0002916,2005-10-04,U,unqualified,758000
R0002916,2020-08-05,Q,qualified,1500000
R0002917,1976-10-13,Q,qualified,72500
R0002923,1995-06-08,Q,qualified,345000
R0002923,2005-06-14,Q,qualified,699000
R0002923,2017-09-28,Q,qualified,1063000
R0002923,2019-07-01,Q,qualified,1280000
R0002928,1989-07-06,Q,qualified,100300
R0002928,1990-08-01,Q,qualified,115900
R0002928,2003-01-16,Q,qualified,327500
R0002928,2006-04-11,Q,qualified,495000
R0002928,2016-02-25,Q,qualified,702000
R0002931,1986-10-15,Q,qualified,150000
R0002931,2000-08-01,Q,qualified,619500
R0002931,2009-01-20,Q,qualified,895000
R0002931,2020-06-24,U,unqualified,1480000
R0002935,2021-02-16,Q,qualified,930000
R0002939,1978-05-01,U,unqualified,45100
R0002939,1979-06-22,U,unqualified,63000
R0002939,1992-09-15,Q,qualified,174000
R0002940,1957-07-25,U,unqualified,44000
R0002940,1991-03-27,Q,qualified,119900
R0002941,2010-05-24,U,unqualified,725000
R0002941,2013-11-14,U,unqualified,825000
R0002941,2015-07-28,U,unqualified,1400000
R0002945,1986-07-10,Q,qualified,85900
R0002945,1988-03-07,Q,qualified,90900
R0002945,1999-05-11,U,unqualified,190000
R0002951,1990-09-13,Q,qualified,230000
R0002951,1995-04-07,Q,qualified,349900
R0002951,2000-07-05,U,unqualified,599500
